Entities,Counts,Appearance_Percent,Popularity,Normalized Score,Popularity_Growth
Blaze,1,3.85,3.85,0.0,0.0
NailsMono Mind – Down By The Riverside,1,3.85,3.85,0.0,0.0
EMATA – FreyaPurple Disco Machine – Body Funk (Dom Dolla Remix)R3hab,1,3.85,3.85,0.0,0.0
Sam Feldt Remix)Robin Tayger,1,3.85,3.85,0.0,0.0
Leon Sherman – Listen To Your Mama,1,3.85,3.85,0.0,0.0
SVRCINA –,1,3.85,3.85,0.0,0.0
Deeper Matter Remix)Soltan – Face SlamSonny Fodera,1,3.85,3.85,0.0,0.0
Morescence,1,3.85,3.85,0.0,0.0
Merlin – My EyesTobirush,1,3.85,3.85,0.0,0.0
Croatia Squad Remix)Trilane,1,3.85,3.85,0.0,0.0
David Shane,1,3.85,3.85,0.0,0.0
Reality Test,1,3.85,3.85,0.0,0.0
Jess Hayes –,1,3.85,3.85,0.0,0.0
TĀLĀ – What You Saying,1,3.85,3.85,0.0,0.0
Beat –,1,3.85,3.85,0.0,0.0
The Buzz,1,3.85,3.85,0.0,0.0
Mazzula,1,3.85,3.85,0.0,0.0
Noize –,1,3.85,3.85,0.0,0.0
Liberty,1,3.85,3.85,0.0,0.0
Hodge – Raptors,1,3.85,3.85,0.0,0.0
Slugabed –,1,3.85,3.85,0.0,0.0
Baseck –,1,3.85,3.85,0.0,0.0
Le Saux,1,3.85,3.85,0.0,0.0
SorryJyye – AttentionKAAZE,1,3.85,3.85,0.0,0.0
Karel Ullner,1,3.85,3.85,0.0,0.0
Calcium –,1,3.85,3.85,0.0,0.0
XoJani,1,3.85,3.85,0.0,0.0
JPB,1,3.85,3.85,0.0,0.0
I know,1,3.85,3.85,0.0,0.0
Ramsay,1,3.85,3.85,0.0,0.0
Who,1,3.85,3.85,0.0,0.0
Remix)Activa – Found My SilenceAfrojack,1,3.85,3.85,0.0,0.0
Jewelz & Sparks,1,3.85,3.85,0.0,0.0
Preditah Remix)Armin Van Buuren,1,3.85,3.85,0.0,0.0
Grillz –,1,3.85,3.85,0.0,0.0
Cristoph,1,3.85,3.85,0.0,0.0
Stone – Lease Of Life,1,3.85,3.85,0.0,0.0
S.K.T – BallersDJ Snake,1,3.85,3.85,0.0,0.0
Paul Elstak,1,3.85,3.85,0.0,0.0
Jaehn –,1,3.85,3.85,0.0,0.0
Dave Thomas Junior – High WavesHRVY – Told You So (Alphalove Remix)Hyslop – I Remember The Way That We TouchedJac & Harri,1,3.85,3.85,0.0,0.0
EP)Frank Walker,1,3.85,3.85,0.0,0.0
EP)Dave Winnel,1,3.85,3.85,0.0,0.0
Remix PacksAlessia,1,3.85,3.85,0.0,0.0
– Fireworks,1,3.85,3.85,0.0,0.0
Kaskade – Be The OneChemical Surf,1,3.85,3.85,0.0,0.0
Eddy M – Getting,1,3.85,3.85,0.0,0.0
Era Istrefi – Selfish,1,3.85,3.85,0.0,0.0
AteeqahEllie Goulding – Close,1,3.85,3.85,0.0,0.0
ELLE,1,3.85,3.85,0.0,0.0
– Falling Through The,1,3.85,3.85,0.0,0.0
Black Dresses,1,3.85,3.85,0.0,0.0
Retina Set,1,3.85,3.85,0.0,0.0
XL Recordings]Our,1,3.85,3.85,0.0,0.0
GRYPT –,1,3.85,3.85,0.0,0.0
TCTS,1,3.85,3.85,0.0,0.0
Rory Marshall Re-,1,3.85,3.85,0.0,0.0
Talking About,1,3.85,3.85,0.0,0.0
Last ThingZonderling – ImaginaryAlbums,1,3.85,3.85,0.0,0.0
The Morning After,1,3.85,3.85,0.0,0.0
Dave Mono,1,3.85,3.85,0.0,0.0
The Hek,1,3.85,3.85,0.0,0.0
EP)MorganJ,1,3.85,3.85,0.0,0.0
Throttle (EP)NuBass,1,3.85,3.85,0.0,0.0
Boyz Noise,1,3.85,3.85,0.0,0.0
Phase One,1,3.85,3.85,0.0,0.0
YOOKiE,1,3.85,3.85,0.0,0.0
TCHAMI,1,3.85,3.85,0.0,0.0
REPEAT,1,3.85,3.85,0.0,0.0
Gio,1,3.85,3.85,0.0,0.0
By The Wavs,1,3.85,3.85,0.0,0.0
XS,1,3.85,3.85,0.0,0.0
Lavo,1,3.85,3.85,0.0,0.0
Imprisoned,1,3.85,3.85,0.0,0.0
Motörhead,1,3.85,3.85,0.0,0.0
Andhim,1,3.85,3.85,0.0,0.0
W Bali,1,3.85,3.85,0.0,0.0
Seth Avett,1,3.85,3.85,0.0,0.0
The Avett Brothers,1,3.85,3.85,0.0,0.0
J.W. Welch,1,3.85,3.85,0.0,0.0
The Lines,1,3.85,3.85,0.0,0.0
Ed Lynam – ReduxRichard Grey,1,3.85,3.85,0.0,0.0
Vianna,1,3.85,3.85,0.0,0.0
Dark Entries,1,3.85,3.85,0.0,0.0
Outer Night,1,3.85,3.85,0.0,0.0
Shechet’s,1,3.85,3.85,0.0,0.0
SØLVE,1,3.85,3.85,0.0,0.0
PoleGroup,1,3.85,3.85,0.0,0.0
Esquire –,1,3.85,3.85,0.0,0.0
Goldfinger,1,3.85,3.85,0.0,0.0
Tresor,1,3.85,3.85,0.0,0.0
Harmonia,1,3.85,3.85,0.0,0.0
Doc Sleep,1,3.85,3.85,0.0,0.0
Bombardier,1,3.85,3.85,0.0,0.0
Ideal Europa,1,3.85,3.85,0.0,0.0
Tectonic,1,3.85,3.85,0.0,0.0
Red Light,1,3.85,3.85,0.0,0.0
The Last Sound,1,3.85,3.85,0.0,0.0
"T
12.(((Calm",1,3.85,3.85,0.0,0.0
Zach Condon,1,3.85,3.85,0.0,0.0
Eusebeia – Come To The Realization,1,3.85,3.85,0.0,0.0
"Voidloss,",1,3.85,3.85,0.0,0.0
Keanu Silva – Oh Yes,1,3.85,3.85,0.0,0.0
Bibiane Z – Together,1,3.85,3.85,0.0,0.0
Hunter Falls – SSID,1,3.85,3.85,0.0,0.0
Steve –,1,3.85,3.85,0.0,0.0
Inception,1,3.85,3.85,0.0,0.0
Lykke Li – Late Night Feelings (Krystal Klear Remix)MaRLo,1,3.85,3.85,0.0,0.0
Karel &,1,3.85,3.85,0.0,0.0
Gandhi,1,3.85,3.85,0.0,0.0
RARE,1,3.85,3.85,0.0,0.0
Rachel Fannan,1,3.85,3.85,0.0,0.0
Ben Frost,1,3.85,3.85,0.0,0.0
Mexican Summer’s,1,3.85,3.85,0.0,0.0
Norma Tanega,1,3.85,3.85,0.0,0.0
Antonia Lamb,1,3.85,3.85,0.0,0.0
Boz Metzdorf,1,3.85,3.85,0.0,0.0
Franck Vigroux’s,1,3.85,3.85,0.0,0.0
James Rushford’s,1,3.85,3.85,0.0,0.0
Rushford’s,1,3.85,3.85,0.0,0.0
Ora Clementi,1,3.85,3.85,0.0,0.0
Oren Ambarchi,1,3.85,3.85,0.0,0.0
Jaeger’s,1,3.85,3.85,0.0,0.0
The Body’s Night Side BMore,1,3.85,3.85,0.0,0.0
Johann Johannsson’s,1,3.85,3.85,0.0,0.0
Cassiopeia,1,3.85,3.85,0.0,0.0
SSeq,1,3.85,3.85,0.0,0.0
Stengade,1,3.85,3.85,0.0,0.0
07.03.19 - Denver,1,3.85,3.85,0.0,0.0
IL - The Chicago Theatre,1,3.85,3.85,0.0,0.0
Chris Wilson,1,3.85,3.85,0.0,0.0
Jacob Long,1,3.85,3.85,0.0,0.0
Deeper,1,3.85,3.85,0.0,0.0
Shallow,1,3.85,3.85,0.0,0.0
Roy Orbison,1,3.85,3.85,0.0,0.0
10.24.19 - London,1,3.85,3.85,0.0,0.0
Quiet Time’s,1,3.85,3.85,0.0,0.0
Shift,1,3.85,3.85,0.0,0.0
Kid Millions,1,3.85,3.85,0.0,0.0
Professor Green,1,3.85,3.85,0.0,0.0
Kiss’s,1,3.85,3.85,0.0,0.0
GOAT,1,3.85,3.85,0.0,0.0
Geddes Gengras,1,3.85,3.85,0.0,0.0
The Pump,1,3.85,3.85,0.0,0.0
Palmyra,1,3.85,3.85,0.0,0.0
Isam Elias,1,3.85,3.85,0.0,0.0
PTP,1,3.85,3.85,0.0,0.0
Armand Hammer,1,3.85,3.85,0.0,0.0
It’s May,1,3.85,3.85,0.0,0.0
KEPLA,1,3.85,3.85,0.0,0.0
Brown Jr.,1,3.85,3.85,0.0,0.0
YATTA,1,3.85,3.85,0.0,0.0
(Let’s,1,3.85,3.85,0.0,0.0
! Learn,1,3.85,3.85,0.0,0.0
04.29.19 -,1,3.85,3.85,0.0,0.0
SE -,1,3.85,3.85,0.0,0.0
Abul Mogard ,1,3.85,3.85,0.0,0.0
Dommengang,1,3.85,3.85,0.0,0.0
Mainz,1,3.85,3.85,0.0,0.0
10.15.19 -,1,3.85,3.85,0.0,0.0
Arena Wien,1,3.85,3.85,0.0,0.0
Uptown,1,3.85,3.85,0.0,0.0
Bachelors,1,3.85,3.85,0.0,0.0
Zach Burba,1,3.85,3.85,0.0,0.0
Nick Hakim,1,3.85,3.85,0.0,0.0
Mega Bog’s,1,3.85,3.85,0.0,0.0
Kangding Ray,1,3.85,3.85,0.0,0.0
Mahmoud Ahmed,1,3.85,3.85,0.0,0.0
Maastricht,1,3.85,3.85,0.0,0.0
BE - Arenbergschouwburg,1,3.85,3.85,0.0,0.0
░Ｓｃｈｏｏｌ░,1,3.85,3.85,0.0,0.0
░ｙｅｔ，░,1,3.85,3.85,0.0,0.0
░ａ░,1,3.85,3.85,0.0,0.0
░ｒｅｃｅｎｔ░,1,3.85,3.85,0.0,0.0
░ａｒｅ░,1,3.85,3.85,0.0,0.0
░ｂｅ,1,3.85,3.85,0.0,0.0
░（ｈｏｐｅｆｕｌｌｙ░░,1,3.85,3.85,0.0,0.0
░ｏｎ,1,3.85,3.85,0.0,0.0
░Ｄｅｄｉｃａｔｅｄ░,1,3.85,3.85,0.0,0.0
░ｌｏｏｋ,1,3.85,3.85,0.0,0.0
░ＣＲＪ░,1,3.85,3.85,0.0,0.0
░Ｙ,1,3.85,3.85,0.0,0.0
Ｕ░,1,3.85,3.85,0.0,0.0
░（ｍａｙｂｅ），░,1,3.85,3.85,0.0,0.0
░ｊｕｓｔ,1,3.85,3.85,0.0,0.0
Germany -,1,3.85,3.85,0.0,0.0
06.30.19 - Marmande,1,3.85,3.85,0.0,0.0
Crown,1,3.85,3.85,0.0,0.0
Europeans,1,3.85,3.85,0.0,0.0
Pawl –,1,3.85,3.85,0.0,0.0
Night & Day,1,3.85,3.85,0.0,0.0
Genesis,1,3.85,3.85,0.0,0.0
EDM Documentary,1,3.85,3.85,0.0,0.0
Ja Rule,1,3.85,3.85,0.0,0.0
The Mental Health,1,3.85,3.85,0.0,0.0
░ｉｔ＇ｓ░,1,3.85,3.85,0.0,0.0
░２０１５＇ｓ░,1,3.85,3.85,0.0,0.0
░Ｔｈｅ░,1,3.85,3.85,0.0,0.0
Dream Data,1,3.85,3.85,0.0,0.0
░Ｊｕｎｅ．【﻿Ａｎｄ】 ,1,3.85,3.85,0.0,0.0
Leuven,1,3.85,3.85,0.0,0.0
Curtains,1,3.85,3.85,0.0,0.0
Schizoid,1,3.85,3.85,0.0,0.0
Huebert’s,1,3.85,3.85,0.0,0.0
Erik Arnesen,1,3.85,3.85,0.0,0.0
Siskiyou,1,3.85,3.85,0.0,0.0
Jim Hayne,1,3.85,3.85,0.0,0.0
Cristopher Cichocki’s,1,3.85,3.85,0.0,0.0
Dat Dog,1,3.85,3.85,0.0,0.0
The Ladies,1,3.85,3.85,0.0,0.0
Junkies’,1,3.85,3.85,0.0,0.0
░Ｄｅｄｉｃａｔｅｄ．,1,3.85,3.85,0.0,0.0
Casino,1,3.85,3.85,0.0,0.0
░ｓｔａｒｔｉｎｇ,1,3.85,3.85,0.0,0.0
Boyd Schidt,1,3.85,3.85,0.0,0.0
░Ｎｏ░,1,3.85,3.85,0.0,0.0
Kleenex,1,3.85,3.85,0.0,0.0
Travel,1,3.85,3.85,0.0,0.0
EVERYONE,1,3.85,3.85,0.0,0.0
EXCLUSIVE,1,3.85,3.85,0.0,0.0
Pantin Plage,1,3.85,3.85,0.0,0.0
Derya Yildirim,1,3.85,3.85,0.0,0.0
░ｎｅｗ░ａｌｂｕｍ，░,1,3.85,3.85,0.0,0.0
Johannes Brecht,1,3.85,3.85,0.0,0.0
Peanutbutter Williams,1,3.85,3.85,0.0,0.0
Black Sunday,1,3.85,3.85,0.0,0.0
”Flip,1,3.85,3.85,0.0,0.0
Dazed & Confuzed,1,3.85,3.85,0.0,0.0
Juicy J,1,3.85,3.85,0.0,0.0
Hendrix’s,1,3.85,3.85,0.0,0.0
Appeal Board,1,3.85,3.85,0.0,0.0
Cuco,1,3.85,3.85,0.0,0.0
Gus Dapperton,1,3.85,3.85,0.0,0.0
Mother Nature,1,3.85,3.85,0.0,0.0
Mike Eagle,1,3.85,3.85,0.0,0.0
Lance Bangs,1,3.85,3.85,0.0,0.0
Gavin Haley,1,3.85,3.85,0.0,0.0
Bow Wow Wow’s,1,3.85,3.85,0.0,0.0
Billy May,1,3.85,3.85,0.0,0.0
Nancy Wilson,1,3.85,3.85,0.0,0.0
Doug’s,1,3.85,3.85,0.0,0.0
Mahogany Rush’s,1,3.85,3.85,0.0,0.0
John Denver,1,3.85,3.85,0.0,0.0
”“We,1,3.85,3.85,0.0,0.0
Dorian Electra,1,3.85,3.85,0.0,0.0
Mykki Blanco,1,3.85,3.85,0.0,0.0
Maceo Plex’s,1,3.85,3.85,0.0,0.0
ALLBLACK,1,3.85,3.85,0.0,0.0
John Carpenter,1,3.85,3.85,0.0,0.0
Dajae,1,3.85,3.85,0.0,0.0
Charli XCX’s,1,3.85,3.85,0.0,0.0
Patrick Topping,1,3.85,3.85,0.0,0.0
Mr. G,1,3.85,3.85,0.0,0.0
"Agoria
",1,3.85,3.85,0.0,0.0
Dajae’s,1,3.85,3.85,0.0,0.0
Green Velvet’s,1,3.85,3.85,0.0,0.0
Bunker,1,3.85,3.85,0.0,0.0
Godspill,1,3.85,3.85,0.0,0.0
Mestres,1,3.85,3.85,0.0,0.0
Malucão,1,3.85,3.85,0.0,0.0
Tristesa,1,3.85,3.85,0.0,0.0
Overdose,1,3.85,3.85,0.0,0.0
Hudson Valley,1,3.85,3.85,0.0,0.0
Le Guess Who?-presented,1,3.85,3.85,0.0,0.0
Basilica Hudson,1,3.85,3.85,0.0,0.0
Mr. Paul White,1,3.85,3.85,0.0,0.0
Ferraro,1,3.85,3.85,0.0,0.0
Stereotypes,1,3.85,3.85,0.0,0.0
The Mirage,1,3.85,3.85,0.0,0.0
Saving Light,1,3.85,3.85,0.0,0.0
Tomorrowworld,1,3.85,3.85,0.0,0.0
Cosmic Gate,1,3.85,3.85,0.0,0.0
Elaboration,1,3.85,3.85,0.0,0.0
Exploring,1,3.85,3.85,0.0,0.0
LL’s,1,3.85,3.85,0.0,0.0
Health Scholarship Fund,1,3.85,3.85,0.0,0.0
Devin’s,1,3.85,3.85,0.0,0.0
Uffie,1,3.85,3.85,0.0,0.0
Kylie Minogue’s,1,3.85,3.85,0.0,0.0
DEVILMAN,1,3.85,3.85,0.0,0.0
Conor Oberst’s,1,3.85,3.85,0.0,0.0
BOCC,1,3.85,3.85,0.0,0.0
Alex Wang,1,3.85,3.85,0.0,0.0
Jeff Kleinman,1,3.85,3.85,0.0,0.0
Young Turks,1,3.85,3.85,0.0,0.0
Suspect,1,3.85,3.85,0.0,0.0
Howie Lee,1,3.85,3.85,0.0,0.0
Bun B’s,1,3.85,3.85,0.0,0.0
Bun B,1,3.85,3.85,0.0,0.0
Death Before Dishonor,1,3.85,3.85,0.0,0.0
Stephen Stills,1,3.85,3.85,0.0,0.0
Pussy,1,3.85,3.85,0.0,0.0
Bitches Get Stitches,1,3.85,3.85,0.0,0.0
NA_/MC Kauan,1,3.85,3.85,0.0,0.0
XXXTentacion,1,3.85,3.85,0.0,0.0
Fields,1,3.85,3.85,0.0,0.0
Stop Snitchin,1,3.85,3.85,0.0,0.0
Nick Hook,1,3.85,3.85,0.0,0.0
Pity Sex,1,3.85,3.85,0.0,0.0
Colin Caulfield,1,3.85,3.85,0.0,0.0
Palmistry’s,1,3.85,3.85,0.0,0.0
Is the Is Are,1,3.85,3.85,0.0,0.0
W Hotels’ W,1,3.85,3.85,0.0,0.0
Z3N,1,3.85,3.85,0.0,0.0
Radion,1,3.85,3.85,0.0,0.0
Pets,1,3.85,3.85,0.0,0.0
Emma Brammer,1,3.85,3.85,0.0,0.0
Niya Wells,1,3.85,3.85,0.0,0.0
David Harks,1,3.85,3.85,0.0,0.0
Tory Lanez,1,3.85,3.85,0.0,0.0
“These Are the 8,1,3.85,3.85,0.0,0.0
Dave Meyers,1,3.85,3.85,0.0,0.0
Joel Little,1,3.85,3.85,0.0,0.0
Lorde’s,1,3.85,3.85,0.0,0.0
Democratic Party,1,3.85,3.85,0.0,0.0
Alex G,1,3.85,3.85,0.0,0.0
Arcángel’s,1,3.85,3.85,0.0,0.0
NIKI,1,3.85,3.85,0.0,0.0
Nick Drake,1,3.85,3.85,0.0,0.0
Solid,1,3.85,3.85,0.0,0.0
Don Raye,1,3.85,3.85,0.0,0.0
Angeles Philharmonic,1,3.85,3.85,0.0,0.0
Chrissie Hynde,1,3.85,3.85,0.0,0.0
Floorplan,1,3.85,3.85,0.0,0.0
Asymmetry,1,3.85,3.85,0.0,0.0
Depeche Mode,1,3.85,3.85,0.0,0.0
Fogerty,1,3.85,3.85,0.0,0.0
Thurston Moore,1,3.85,3.85,0.0,0.0
Dentsu,1,3.85,3.85,0.0,0.0
Mimi Love,1,3.85,3.85,0.0,0.0
Gaiser ,1,3.85,3.85,0.0,0.0
Asymmetry ,1,3.85,3.85,0.0,0.0
Lee Ranaldo,1,3.85,3.85,0.0,0.0
The Time’s,1,3.85,3.85,0.0,0.0
Sex Shooter,1,3.85,3.85,0.0,0.0
Nothing Compares,1,3.85,3.85,0.0,0.0
Arovane,1,3.85,3.85,0.0,0.0
Lubunca,1,3.85,3.85,0.0,0.0
Hamid Drake,1,3.85,3.85,0.0,0.0
Modules V.1,1,3.85,3.85,0.0,0.0
Don Cherry,1,3.85,3.85,0.0,0.0
Archie Shepp,1,3.85,3.85,0.0,0.0
DJ Spooky,1,3.85,3.85,0.0,0.0
Sheila E’s,1,3.85,3.85,0.0,0.0
Zeena Parkins,1,3.85,3.85,0.0,0.0
Don Byron,1,3.85,3.85,0.0,0.0
Something Else!,1,3.85,3.85,0.0,0.0
Joanna Duda’s,1,3.85,3.85,0.0,0.0
Squarepusher,1,3.85,3.85,0.0,0.0
High Cube Drifter,1,3.85,3.85,0.0,0.0
OMD,1,3.85,3.85,0.0,0.0
Wintermute,1,3.85,3.85,0.0,0.0
Loose Lips,1,3.85,3.85,0.0,0.0
Q-Tip,1,3.85,3.85,0.0,0.0
Yamaneko,1,3.85,3.85,0.0,0.0
Oppenheimer & Co.,1,3.85,3.85,0.0,0.0
Skam,1,3.85,3.85,0.0,0.0
Van Moll’s,1,3.85,3.85,0.0,0.0
D’Angelo,1,3.85,3.85,0.0,0.0
Erwin Van Moll,1,3.85,3.85,0.0,0.0
Bijlsma’s,1,3.85,3.85,0.0,0.0
Cardi,1,3.85,3.85,0.0,0.0
The Black Dog,1,3.85,3.85,0.0,0.0
LP.Read,1,3.85,3.85,0.0,0.0
”Dirty,1,3.85,3.85,0.0,0.0
Detroiter,1,3.85,3.85,0.0,0.0
De:Tuned,1,3.85,3.85,0.0,0.0
Cathode Ray Tube,1,3.85,3.85,0.0,0.0
The court’s,1,3.85,3.85,0.0,0.0
Culture Festival,1,3.85,3.85,0.0,0.0
Woodstock 50,1,3.85,3.85,0.0,0.0
The Dubtologist,1,3.85,3.85,0.0,0.0
Sly & Robbie,1,3.85,3.85,0.0,0.0
Shadows,1,3.85,3.85,0.0,0.0
Something Else,1,3.85,3.85,0.0,0.0
Deathprod,1,3.85,3.85,0.0,0.0
Solar One,1,3.85,3.85,0.0,0.0
Ty Segall,1,3.85,3.85,0.0,0.0
The Freedom Band,1,3.85,3.85,0.0,0.0
Ty Segall’s,1,3.85,3.85,0.0,0.0
Patronaat,1,3.85,3.85,0.0,0.0
CHAOS,1,3.85,3.85,0.0,0.0
Plaid’s,1,3.85,3.85,0.0,0.0
Puto Tito,1,3.85,3.85,0.0,0.0
The Human League,1,3.85,3.85,0.0,0.0
DEEP,1,3.85,3.85,0.0,0.0
Niko The Kid,1,3.85,3.85,0.0,0.0
Marco Milanesio,1,3.85,3.85,0.0,0.0
Shaq’s Fun House (,1,3.85,3.85,0.0,0.0
Nick Monaco’s,1,3.85,3.85,0.0,0.0
Martin Buttrich,1,3.85,3.85,0.0,0.0
Massimo Ongaro,1,3.85,3.85,0.0,0.0
Blessed (,1,3.85,3.85,0.0,0.0
Emeskay,1,3.85,3.85,0.0,0.0
Solar One Music,1,3.85,3.85,0.0,0.0
Fate’,1,3.85,3.85,0.0,0.0
York’s,1,3.85,3.85,0.0,0.0
Jamie XX,1,3.85,3.85,0.0,0.0
DE - Wave,1,3.85,3.85,0.0,0.0
Petit Bain,1,3.85,3.85,0.0,0.0
BE - CHAFF,1,3.85,3.85,0.0,0.0
Iveagh Gardens - Dublin,1,3.85,3.85,0.0,0.0
Snapping,1,3.85,3.85,0.0,0.0
Tom Cruise’s,1,3.85,3.85,0.0,0.0
Suction,1,3.85,3.85,0.0,0.0
“Dopamine,1,3.85,3.85,0.0,0.0
Floorplan ,1,3.85,3.85,0.0,0.0
The Heat Wave,1,3.85,3.85,0.0,0.0
Larimer Lounge,1,3.85,3.85,0.0,0.0
"DE
07.06.19 -",1,3.85,3.85,0.0,0.0
De School,1,3.85,3.85,0.0,0.0
Zekka,1,3.85,3.85,0.0,0.0
"T
",1,3.85,3.85,0.0,0.0
pre-,1,3.85,3.85,0.0,0.0
Dumb’s,1,3.85,3.85,0.0,0.0
Japan’s,1,3.85,3.85,0.0,0.0
Paul Williams,1,3.85,3.85,0.0,0.0
Blue Fish,1,3.85,3.85,0.0,0.0
Alt,1,3.85,3.85,0.0,0.0
TEKLIFE,1,3.85,3.85,0.0,0.0
DE - MS Stubnitz,1,3.85,3.85,0.0,0.0
ES - Maravillas Club,1,3.85,3.85,0.0,0.0
Pauli Cakes,1,3.85,3.85,0.0,0.0
Smokepurpp,1,3.85,3.85,0.0,0.0
Pioneertown,1,3.85,3.85,0.0,0.0
Heavee,1,3.85,3.85,0.0,0.0
Necrotic Mutation,1,3.85,3.85,0.0,0.0
Jr.).“Spike Lee,1,3.85,3.85,0.0,0.0
Lee Konitz,1,3.85,3.85,0.0,0.0
Clashmouth,1,3.85,3.85,0.0,0.0
Marín’s,1,3.85,3.85,0.0,0.0
Marín,1,3.85,3.85,0.0,0.0
Oso Leone,1,3.85,3.85,0.0,0.0
Cutting,1,3.85,3.85,0.0,0.0
Talk Talk’s,1,3.85,3.85,0.0,0.0
Balearic,1,3.85,3.85,0.0,0.0
Glover,1,3.85,3.85,0.0,0.0
Launch,1,3.85,3.85,0.0,0.0
Miles Davis Nonet,1,3.85,3.85,0.0,0.0
Gerry Mulligan,1,3.85,3.85,0.0,0.0
Marc Mac,1,3.85,3.85,0.0,0.0
Miles Davis,1,3.85,3.85,0.0,0.0
The Outline,1,3.85,3.85,0.0,0.0
Pixar’s,1,3.85,3.85,0.0,0.0
Blue Wave,1,3.85,3.85,0.0,0.0
Cycles,1,3.85,3.85,0.0,0.0
A.F.C,1,3.85,3.85,0.0,0.0
Tarana Burke,1,3.85,3.85,0.0,0.0
UltraViolet—,1,3.85,3.85,0.0,0.0
Ant,1,3.85,3.85,0.0,0.0
BastienGoat,1,3.85,3.85,0.0,0.0
Black Heart Communion,1,3.85,3.85,0.0,0.0
Put Together the,1,3.85,3.85,0.0,0.0
Florida’s,1,3.85,3.85,0.0,0.0
Sam Gendel (,1,3.85,3.85,0.0,0.0
Fugazi,1,3.85,3.85,0.0,0.0
Fluxus,1,3.85,3.85,0.0,0.0
Jonah Levine,1,3.85,3.85,0.0,0.0
Alice Bag,1,3.85,3.85,0.0,0.0
Cher,1,3.85,3.85,0.0,0.0
Happysad,1,3.85,3.85,0.0,0.0
Kenny Burrell,1,3.85,3.85,0.0,0.0
Beat Maker,1,3.85,3.85,0.0,0.0
Low End Theory,1,3.85,3.85,0.0,0.0
Boombox,1,3.85,3.85,0.0,0.0
Project Blowed,1,3.85,3.85,0.0,0.0
Knight One,1,3.85,3.85,0.0,0.0
High-Class,1,3.85,3.85,0.0,0.0
Radiant Children,1,3.85,3.85,0.0,0.0
DJ Manny,1,3.85,3.85,0.0,0.0
Cam’ron,1,3.85,3.85,0.0,0.0
Watch,1,3.85,3.85,0.0,0.0
Scepticz,1,3.85,3.85,0.0,0.0
Mr Camp,1,3.85,3.85,0.0,0.0
Snake,1,3.85,3.85,0.0,0.0
Apex –,1,3.85,3.85,0.0,0.0
The Revenant,1,3.85,3.85,0.0,0.0
Philip Green,1,3.85,3.85,0.0,0.0
Mr. Probz’s,1,3.85,3.85,0.0,0.0
! Finally,1,3.85,3.85,0.0,0.0
Daddy Yankee’s,1,3.85,3.85,0.0,0.0
Willy Williams’,1,3.85,3.85,0.0,0.0
Neha Kakkar,1,3.85,3.85,0.0,0.0
Callinan’s,1,3.85,3.85,0.0,0.0
Alka Yagnik,1,3.85,3.85,0.0,0.0
Lay Zhang’s,1,3.85,3.85,0.0,0.0
Zhang,1,3.85,3.85,0.0,0.0
Hong Kong’s Denise,1,3.85,3.85,0.0,0.0
Sean Adams,1,3.85,3.85,0.0,0.0
Alva Noto,1,3.85,3.85,0.0,0.0
! This,1,3.85,3.85,0.0,0.0
Drowned in Sound,1,3.85,3.85,0.0,0.0
Blake,1,3.85,3.85,0.0,0.0
Emphasis,1,3.85,3.85,0.0,0.0
Friday,1,3.85,3.85,0.0,0.0
Sinic,1,3.85,3.85,0.0,0.0
Philippe Zdar,1,3.85,3.85,0.0,0.0
Bardo Camp,1,3.85,3.85,0.0,0.0
Oso Leone’s,1,3.85,3.85,0.0,0.0
Cafe,1,3.85,3.85,0.0,0.0
Unknown Error,1,3.85,3.85,0.0,0.0
Music Minds Matters,1,3.85,3.85,0.0,0.0
Kate Pierson,1,3.85,3.85,0.0,0.0
Etherwood,1,3.85,3.85,0.0,0.0
"Travis
",1,3.85,3.85,0.0,0.0
Waylon Jennings,1,3.85,3.85,0.0,0.0
Emperor,1,3.85,3.85,0.0,0.0
The Soft Hands,1,3.85,3.85,0.0,0.0
Molotov,1,3.85,3.85,0.0,0.0
Edlan,1,3.85,3.85,0.0,0.0
Sheppey,1,3.85,3.85,0.0,0.0
Drumsound & Bassline Smith,1,3.85,3.85,0.0,0.0
Sabre’s,1,3.85,3.85,0.0,0.0
MIKE,1,3.85,3.85,0.0,0.0
Xavier Marín,1,3.85,3.85,0.0,0.0
Breakage,1,3.85,3.85,0.0,0.0
Grouper,1,3.85,3.85,0.0,0.0
“I'm,1,3.85,3.85,0.0,0.0
DJ Hazard,1,3.85,3.85,0.0,0.0
Nathan Fake,1,3.85,3.85,0.0,0.0
James Holden,1,3.85,3.85,0.0,0.0
Logan Sama,1,3.85,3.85,0.0,0.0
Olivera,1,3.85,3.85,0.0,0.0
Anjunadeep’s,1,3.85,3.85,0.0,0.0
Pickles’s,1,3.85,3.85,0.0,0.0
”Philip Sherburne,1,3.85,3.85,0.0,0.0
HEATHEN,1,3.85,3.85,0.0,0.0
Ratliff’s,1,3.85,3.85,0.0,0.0
Bo Diddley’s,1,3.85,3.85,0.0,0.0
Paul Hindemith’s,1,3.85,3.85,0.0,0.0
Either,1,3.85,3.85,0.0,0.0
Bat for Lashes,1,3.85,3.85,0.0,0.0
A$AP Nast,1,3.85,3.85,0.0,0.0
Offset,1,3.85,3.85,0.0,0.0
Combine,1,3.85,3.85,0.0,0.0
Brothomstates,1,3.85,3.85,0.0,0.0
